# Time	(Ca elimination through PMCA Pump).Flux	(Ca influx through IP3R from ER).Flux	(Ca influx through TRPV).Flux	(Ca influx through VGCC).Flux	(Ca into ER through SERCA Pump).Flux	
0	0.39	-0	-2.26908e-38	-0	0.606257	
1	0.39	-0	-2.15842e-38	-0	0.606257	
2	0.39	-0	-2.05315e-38	-0	0.606257	
3	0.39	-0	-1.95302e-38	-0	0.606257	
4	0.39	-0	-1.85777e-38	-0	0.606257	
5	0.39	-0	-1.76716e-38	-0	0.606257	
6	0.39	-0	-1.68098e-38	-0	0.606257	
7	0.39	-0	-1.599e-38	-0	0.606257	
8	0.39	-0	-1.52101e-38	-0	0.606257	
9	0.39	-0	-1.44683e-38	-0	0.606257	
10	0.39	-0	-1.37627e-38	-0	0.606257	
11	0.39	-0	-1.30915e-38	-0	0.606257	
12	0.39	-0	-1.2453e-38	-0	0.606257	
13	0.39	-0	-1.18456e-38	-0	0.606257	
14	0.39	-0	-1.12679e-38	-0	0.606257	
15	0.39	-0	-1.07184e-38	-0	0.606257	
16	0.39	-0	-1.01956e-38	-0	0.606257	
17	0.39	-0	-9.69838e-39	-0	0.606257	
18	0.39	-0	-9.22539e-39	-0	0.606257	
19	0.39	-0	-8.77546e-39	-0	0.606257	
20	0.39	-0	-8.34748e-39	-0	0.606257	
21	0.39	-0	-7.94037e-39	-0	0.606257	
22	0.39	-0	-7.55312e-39	-0	0.606257	
23	0.39	-0	-7.18475e-39	-0	0.606257	
24	0.39	-0	-6.83435e-39	-0	0.606257	
25	0.39	-0	-6.50103e-39	-0	0.606257	
26	0.39	-0	-6.18397e-39	-0	0.606257	
27	0.39	-0	-5.88238e-39	-0	0.606257	
28	0.39	-0	-5.59549e-39	-0	0.606257	
29	0.39	-0	-5.32259e-39	-0	0.606257	
30	0.39	-0	-5.06301e-39	-0	0.606257	
31	0.62244	-0.379093	0.915085	-0	0.866348	
32	2.40622	-4.21168	5.56771	0	2.20231	
33	0.351745	-50.5483	12.8847	-0	0.558862	
34	0.0894652	-247.97	19.2019	-0	0.17545	
35	0.0549823	-733.212	22.2546	-0	0.11286	
36	0.0406487	-1541.62	22.2363	-0	0.0853443	
37	0.0324895	-2596.08	20.4539	-0	0.0691996	
38	0.0271931	-3782.47	18.0513	-0	0.0585072	
39	0.0235011	-5006.56	15.6512	-0	0.0509451	
40	0.0208067	-6207.75	13.4953	-0	0.0453656	
41	0.0187743	-7352.43	11.6406	-0	0.0411209	
42	0.0172016	-8424.73	10.0741	-0	0.0378143	
43	0.0159597	-9419.61	8.7623	-0	0.0351887	
44	0.0149623	-10338.4	7.66893	-0	0.0330705	
45	0.0141497	-11186	6.76021	-0	0.0313386	
46	0.0134797	-11969.2	6.00637	-0	0.029906	
47	0.0129214	-12695.5	5.38189	-0	0.0287091	
48	0.0124518	-13372.1	4.86508	-0	0.0277001	
49	0.0120535	-14006.3	4.43769	-0	0.0268429	
50	0.0117133	-14604.4	4.08446	-0	0.0261094	
51	0.0114208	-15172.4	3.79265	-0	0.0254778	
52	0.0111678	-15715.3	3.55165	-0	0.0249308	
53	0.0109478	-16237.7	3.35267	-0	0.0244547	
54	0.0107556	-16743.3	3.18843	-0	0.0240383	
55	0.0105869	-17235.6	3.05286	-0	0.0236725	
56	0.0104382	-17717.3	2.941	-0	0.02335	
57	0.0103068	-18190.8	2.84869	-0	0.0230646	
58	0.0101902	-18658.3	2.77252	-0	0.0228113	
59	0.0100864	-19121.3	2.70969	-0	0.0225857	
60	0.00999385	-19581.4	2.65785	-0	0.0223844	
61	0.00922613	-20040.4	2.62186	-0	0.0207115	
62	0.00767637	-20502.4	2.62253	-0	0.0173148	
63	0.00625498	-20973.5	2.66691	-0	0.0141751	
